Store Name,Store Location,Address,City,State,Zip Code,Latitude,Longitude,County
Warwick North,SEC I-295 & Rt 2,400 Bald Hill Rd,Warwick,RI,02886-6101,41.721194,-71.482661,Kent County
Milton,NEC State Hwy 9 & Webb Rd,13055 Highway 9 N,Milton,GA,30004-5137,34.099115,-84.2686644,Fulton County
Killingly,SWC I-395 & Rt 101,2177 Killingly Cmns,Dayville,CT,06241-2188,41.8393264,-71.8845852,Windham County
Lisbon,SWC I-395 & Rte 12,195 River Rd,Lisbon,CT,06351-3253,41.5858039,-71.9972303,New London County
Southington,NWC I-84 & West St,600 Executive Blvd,Southington,CT,06489-6008,41.6109508,-72.9019122,Hartford County
Richmond East,SEC I-64 & South Laburnum Ave,4521 S Laburnum Ave,Richmond,VA,23231-2421,37.5313949,-77.3566771,Henrico County
Williamsport,SWC I-180 & Lycoming Mall Rd,170 S Lycoming Mall Rd,Muncy,PA,17756-8152,41.2442213,-76.8357903,Lycoming County
San Marcos,NWC I-35 & McCarty Ln,700 Barnes Dr,San Marcos,TX,78666-6187,29.8465724,-97.9710335,Hays County
Selinsgrove,SWC US 15/11 & Stetler Ave,501 Market Place Blvd,Selinsgrove,PA,17870-2407,40.8412609,-76.8348265,Snyder County
Fort Wayne SW,NWC State Hwy 14 & Thomas Rd,1102 S Thomas Rd,Fort Wayne,IN,46804-1144,41.0763577,-85.2039961,Allen County
Indio,NWC I-10 & Jackson St,42625 Jackson St,Indio,CA,92203-9737,33.739713,-116.217975,Riverside County
Olive Branch West,NEC Goodman Rd & Pleasant Hill Rd,5150 Goodman Rd,Olive Branch,MS,38654-7903,34.9653792,-89.8990995,Desoto County
Roswell East,SEC State Hwy 140 & Champions Green Pkwy,2600 Holcomb Bridge Rd,Alpharetta,GA,30022-5305,34.0010889,-84.2818471,Fulton County
Pensacola West,NEC Blue Angel Pkwy & Sorrento Rd,2950 S Blue Angel Pkwy,Pensacola,FL,32506-6905,30.3629278,-87.3573511,Escambia County
Washington Twp,NWC Rte 46 & Resevroir Rd,68 US Highway 46 W,Hackettstown,NJ,07840-4978,40.8467477,-74.8089168,Morris County
Derby,NEC Rock Rd & 71st St,2024 N Rock Rd,Derby,KS,67037-3752,37.5685187,-97.2411265,Sedgwick County
Waconia,SEC Hwy 5 & Airport Rd,875 E Main St,Waconia,MN,55387-1081,44.8504182,-93.7776284,Carver County
Reynoldsburg,NWC I-70 & State Hwy 256,2437 Taylor Park Dr,Reynoldsburg,OH,43068-8036,39.933945,-82.793151,Fairfield County
Flushing,SWC Roosevelt Ave & College Point Blvd,4024 College Point Blvd,Flushing,NY,11354-5112,40.7571898,-73.83489,Queens County
San Antonio Far E,SWC FM 78 & Woodlake Pkwy,7014 FM 78,San Antonio,TX,78244-1758,29.4833177,-98.3489845,Bexar County
Council Bluffs,NWC I-29 & US Hwy 275,3804 Metro Dr,Council Bluffs,IA,51501-7732,41.2201014,-95.8392068,Pottawattamie County
Davis,NWC 2nd St & Mace Blvd,4601 2nd St,Davis,CA,95618-9446,38.5539679,-121.6998843,Yolo County
Otsego,SEC 88th St NE & Parrish Ave NE,15800 87th St NE,Otsego,MN,55330-6546,45.2786959,-93.5635224,Wright County
Rapid City,SWC I-90 & Hwy 16,1415 Eglin St,Rapid City,SD,57701-9504,44.0984036,-103.1893098,Pennington County
Aurora South,SWC E Arapahoe Rd & State Hwy 83,15700 E Briarwood Cir,Aurora,CO,80016-1558,39.5914925,-104.8047531,Arapahoe County
Plattsburgh,NEC I-87 & State Hwy 3,60 Smithfield Blvd,Plattsburgh,NY,12901-2151,44.7023399,-73.4912305,Clinton County
Yukon,SWC I-40 & Garth Brooks Blvd,1700 Garth Brooks Blvd,Yukon,OK,73099-6387,35.4917207,-97.7603242,Canadian County
Amsterdam,SWC Rte 30 & Golf Course Rd,100 Amsterdam Commons,Amsterdam,NY,12010-7565,42.9649121,-74.1907735,Montgomery County
Simi Valley West,NWC N Madera & Tierra Rejada Rd,51 Tierra Rejada Rd,Simi Valley,CA,93065-2902,34.2734595,-118.7981092,Ventura County
Rancho Cordova,SEC Folsom Blvd & Zinfandel Dr,10881 Olson Dr,Rancho Cordova,CA,95670-5646,38.5966274,-121.2854949,Sacramento County
Balboa,NEC State Hwy 274 & Genesee Ave,5680 Balboa Ave,San Diego,CA,92111-2702,32.8202942,-117.1788022,San Diego County
Park North,SEC I-410 & Blanco Rd,746 NW Loop 410,San Antonio,TX,78216-5609,29.5201765,-98.5025103,Bexar County
Hesperia,SWC I-15 & Main St,12795 Main St,Hesperia,CA,92345-9110,34.4240256,-117.38392,San Bernardino County
Visalia North,NEC Dinuba Blvd & Riggin Ave,3308 N Dinuba Blvd,Visalia,CA,93291-8718,36.3589998,-119.2945745,Tulare County
San Pedro,NWC Gaffey St & Capitol Dr,1701 N Gaffey St,San Pedro,CA,90731-1274,33.7603823,-118.2937748,Los Angeles County
Menifee,SWC I-215 & Newport Rd,30340 Haun Rd,Menifee,CA,92584-6806,33.6803396,-117.1724136,Riverside County
Sparks South,NWC I-80 & Sparks Blvd,1550 E Lincoln Way,Sparks,NV,89434-8989,39.535723,-119.7175362,Washoe County
St Matthews,SEC Thierman Ln & Westport Rd,4174 Westport Rd,Louisville,KY,40207-2735,38.2581195,-85.6425644,Jefferson County
Memphis East,SEC I-240 & Poplar Ave,5959 Poplar Ave,Memphis,TN,38119-3938,35.1008757,-89.8635704,Shelby County
Bronx Terminal,NEC I-87 & 149th St,700 Exterior St,Bronx,NY,10451-2022,40.8239839,-73.9299832,Bronx County
Canton,SEC I-575 & Cummings Hwy,2022 Cumming Hwy,Canton,GA,30115-8071,34.2340799,-84.45669,Cherokee County
Richmond Far West,NWC US Rt 60 & State Rt 288,201 Perimeter Dr,Midlothian,VA,23113-7314,37.5114184,-77.6920698,Chesterfield County
Lowell,SEC Lowell Connector & Plain St,181 Plain St,Lowell,MA,01852-5132,42.6236967,-71.3174313,Middlesex County
Brea,NWC E Birch St & N State College Blvd,855 E Birch St,Brea,CA,92821-5769,33.9191589,-117.8874178,Orange County
Newport,SWC I-471 & Memorial Pkwy,160 Pavilion Pkwy,Newport,KY,41071-2884,39.0882328,-84.4781544,Campbell County
D'Iberville,NWC I-10 & I-110,3867 Promenade Pkwy,D'iberville,MS,39540-5363,30.4557758,-88.8995201,Harrison County
South Lebanon,SEC I-71 & State Hwy 48,400 Corwin Nixon Blvd,South Lebanon,OH,45065-1196,39.378472,-84.2197617,Warren County
Western Hills,NEC Glenway Ave & Werk Rd,6150 Glenway Ave,Cincinnati,OH,45211-6319,39.1452539,-84.6200912,Hamilton County
Spring Hill East,SEC Suncoast Pkwy Toll & Spring Hill Dr,3101 Aerial Way,Brooksville,FL,34604-0629,28.4786019,-82.4796508,Hernando County
Hillside,SWC I-290 & Mannheim Rd,130 S Mannheim Rd,Hillside,IL,60162-1821,41.8669024,-87.8828458,Cook County
Sun Prairie,NWC Hwy 151 & Reiner Rd,660 S Grand Ave,Sun Prairie,WI,53590-9832,43.1710838,-89.2680505,Dane County
Sacramento East,SEC US Hwy 50 & 65th Street Expwy,6507 4th Ave,Sacramento,CA,95817-2611,38.5495296,-121.4263281,Sacramento County
Winder,SEC US Hwy 29 & Hwy 81,916 Loganville Hwy,Bethlehem,GA,30620-2145,33.94379,-83.7549911,Barrow County
Houston South,NEC Beltway 8 & Monroe Rd,8503 S Sam Houston Pkwy E,Houston,TX,77075-4857,29.6024031,-95.2642786,Harris County
Pflugerville,SWC State Hwy 130 & State Hwy 45,18700 Limestone Commercial Dr,Pflugerville,TX,78660-6545,30.4673232,-97.5987853,Travis County
Uwchlan Township,SWC Eagleview Blvd & Dowlin Forge Rd,180 Eagleview Blvd,Exton,PA,19341-3012,40.0522072,-75.6659551,Chester County
N Las Vegas Deer SP,SEC 215 Beltway & N 5th St,7090 N 5th St,North Las Vegas,NV,89084-1333,36.28921,-115.1335577,Clark County
Rogers,SEC I-540 & Perry Rd,2404 Promenade Blvd,Rogers,AR,72758-9080,36.2993602,-94.17275,Benton County
Murrieta North,NWC I-215 & Clinton Keith Rd,27818 Clinton Keith Rd,Murrieta,CA,92562-8554,33.6041707,-117.1729821,Riverside County
Hampton,NEC I-64 & Mercury Blvd W,5001 Holt Ave,Hampton,VA,23666-2282,37.0420162,-76.3917041,
Hoover West,NWC I-459 & John Hawkins Pkwy,5561 Grove Blvd,Birmingham,AL,35226-4600,33.3615767,-86.8532881,Jefferson County
Allen North,SEC US Hwy 75 & Stacy Rd,150 E Stacy Rd,Allen,TX,75002-8756,33.1235474,-96.6615463,Collin County
Inver Grove Heights,NWC Hwy 55 & S Robert Trail,7841 Amana Trail,Inver Grove Heights,MN,55077,44.8362514,-93.087108,Dakota County
Lewisville,SEC Hwy 121 & Josey Ln,4760 State Highway 121,Lewisville,TX,75056-2913,33.0637936,-96.8844762,Denton County
Portland NE,SWC NE Airport Way & NE Mt Hood Ave,9401 NE Cascades Pkwy,Portland,OR,97220-6824,45.5771062,-122.5652208,Multnomah County
Bakersfield Central,SEC Ming Ave & Wible Road,2901 Ming Ave,Bakersfield,CA,93304-4144,35.3366203,-119.0358886,Kern County
Blue Springs,SEC I-70 & NE Adams Dairy Pkwy,1040 NE CORONADO,Blue Springs,MO,64014-2971,39.0232808,-94.2483693,Jackson County
Cedar Falls,SEC Hwy 58 & Viking Rd,214 Viking Plaza Dr,Cedar Falls,IA,50613-6936,42.4829473,-92.4428558,Black Hawk County
Cheltenham,NWC Cheltenham Ave & Washington Ln,2450 Shoppers Ln,Philadelphia,PA,19150-1526,40.075762,-75.15505,Montgomery County
Chili,SEC Chili Ave & Paul Rd,3181 Chili Ave,Rochester,NY,14624-5409,43.1042383,-77.7463137,Monroe County
Exeter Township,NEC U.S. Rte 422 & Perkiomen Ave,4599 Perkiomen Ave,Reading,PA,19606-3201,40.3089183,-75.8595381,Berks County
Greenland,SWC Rte 151/33 & Portsmouth Ave,1450 Greenland Rd,Greenland,NH,03840-2438,43.0496064,-70.818501,Rockingham County
Hammond,NWC I-12 & US Hwy 51/SW Railroad Ave,2030 Hammond Square Dr,Hammond,LA,70403-6156,30.4807283,-90.4617997,Tangipahoa Parish
Hanover,SEC State Hwy 53 & Mill St,1167 Washington St,Hanover,MA,02339-1643,42.1369067,-70.8389782,Plymouth County
Huntsville,NWC I-45 & Smither Dr,259 Interstate 45 S,Huntsville,TX,77340-4903,30.7067556,-95.5666761,Walker County
Kenner,SEC W Esplande Ave & Cattle Farm Rd,1401 W Esplanade Ave,Kenner,LA,70065-2845,30.0201782,-90.2474003,Jefferson Parish
Lower Nazareth,SEC SR-33 & SR-248/Nazareth Rd,3835 Dryland Way,Easton,PA,18045-8208,40.7123083,-75.288772,Northampton County
Malvern,SEC US 202 & Rte. 29,455 Carnegie Blvd,Malvern,PA,19355-8599,40.0488244,-75.5205305,Chester County
Martinsburg,SWC I-81 & SR 45,436 Retail Commons Pkwy,Martinsburg,WV,25403-6183,39.4374608,-77.9929834,Berkeley County
Sioux Falls East,SWC SR 42 & SR 11,1021 Highline Pl,Sioux Falls,SD,57110,43.5386286,-96.6553043,Minnehaha County
Tulsa South,NEC US Hwy 64 & E 101st St,10019 S Memorial Dr,Tulsa,OK,74133-6103,36.0190297,-95.8836554,Tulsa County
Warren,SEC Dequindre Rd & E 12 Mile Rd,28800 Dequindre Rd,Warren,MI,48092-2466,42.5042292,-83.0825336,Macomb County
Warwick Township,NWC Lititz Pike & Peters Rd,960 Lititz Pike,Lititz,PA,17543-9328,40.1322007,-76.3076953,Lancaster County
Waukesha South,NWC Sunset Dr & Oakdale Dr,1250 W Sunset Dr,Waukesha,WI,53189-8423,42.989703,-88.2597909,Waukesha County
West Melbourne,NWC I-95 & Palm Bay Rd,4305 Norfolk Pkwy,Melbourne,FL,32904-8605,28.0388537,-80.6611085,Brevard County
West Pottsgrove Twp,NWC Rte 100 & State Rd,100 Upland Square Dr,Pottstown,PA,19464-1575,40.2693039,-75.6569558,Montgomery County
Wylie,SEC FM 544 & McCreary Rd,3440 W FM 544,Wylie,TX,75098-9408,33.0111944,-96.5942766,Collin County
Blue Ash,SWC Ronald Reagan Hwy & Plainfield Rd,9099 Plainfield Rd,Blue Ash,OH,45236-1245,39.2244357,-84.3949291,Hamilton County
DeKalb,NWC Hwy 23 & Barber Greene Rd,2555 Sycamore Rd,Dekalb,IL,60115-2051,41.9557185,-88.7252747,Dekalb County
Gastonia,SWC I-85 & Cox Rd,425 Cox Rd,Gastonia,NC,28054,35.2635756,-81.1336214,Gaston County
Hanover,NEC Eisenhower Dr & Carlisle St,31 WILSON AVE,Hanover,PA,17331-5207,39.827051,-76.9975429,York County
Henderson SW,SWC W Horizon Ridge Pkwy & S Green Valley Pkwy,695 S Green Valley Pkwy,Henderson,NV,89052-0404,36.0028308,-115.0857582,Clark County
Las Vegas N Decatur,SWC Hwy 215 & N Decatur Blvd,6371 N Decatur Blvd,Las Vegas,NV,89130-8001,36.2733747,-115.2099876,Clark County
Marlborough East,SWC Rte 20 & Dicenzo Blvd,605 Boston Post Rd E,Marlborough,MA,01752-3702,42.3482122,-71.5056115,Middlesex County
Mesquite,NEC E Emporium Circle & N Town E Blvd,1629 N Town East Blvd,Mesquite,TX,75150-4105,32.8139572,-96.6212884,Dallas County
San Jose North,SEC Hwy 237 & N 1st St,95 Holger Way,San Jose,CA,95134-1377,37.4180709,-121.956146,Santa Clara County
Sunnyvale,SEC S Mathilda Ave & W McKinley Ave,298 W McKinley Ave,Sunnyvale,CA,94086-6193,37.3737701,-122.032323,Santa Clara County
Wauwatosa,SEC W Capital Dr & N 124th St,3900 N 124th St,Wauwatosa,WI,53222-2105,43.0878928,-88.0636426,Milwaukee County
King of Prussia,NWC North Henderson Rd & W DeKalb Pike,160 W Dekalb Pike,King of Prussia,PA,19406-2114,40.0954909,-75.3657159,Montgomery County
Petaluma,SWC Hwy 101 & Washington St,401 Kenilworth Drive,Petaluma,CA,94952,38.2441978,-122.6296388,Sonoma County
Rocklin,SWC of Sierra College Boulevard & Granite Drive,5104 Commons Dr,Rocklin,CA,95677,38.8045014,-121.2092311,Placer County
San Jose South,SEC of Cottle Road and Poughkeepsie Road,5630 Cottle Rd,San Jose,CA,95123,37.2508354,-121.802813,Santa Clara County
Swansea,NEC Rte 6 & Rte 118,579 GAR Hwy,Swansea,MA,02777-4587,41.7524258,-71.2354142,Bristol County
Lower Macungie Twp,SEC of Krocks Road and Bypass Hwy 222,749 N KROCKS RD,ALLENTOWN,PA,18106-9046,40.566267,-75.5609345,Lehigh County
West Valley City,NEC 5600 West and 2700 South,5518 W High Market Dr,West Valley City,UT,84120,40.7143461,-112.0229837,Salt Lake County
Chicago Division,NWC W Division & N Larrabee,1200 N Larrabee St,Chicago,IL,60610,41.9042598,-87.6442369,Cook County
Fremont South,SWC Christy St & Curie St,43950 Pacific Commons Blvd,Fremont,CA,94538-3803,37.5016224,-121.9681156,Alameda County
Azusa,SWC Azusa Ave & W 9th St,809 N Azusa Ave,Azusa,CA,91702-2510,34.136489,-117.908126,Los Angeles County
Crofton,NWC MD3/Brickhead Rd,2384 BRANDERMILL BLVD,Gambrills,MD,21054,39.0347496,-76.6839988,Anne Arundel County
Culver City South,SEC Hwy 90 & Sepulveda Blvd,6000 Sepulveda Blvd,Culver City,CA,90230-6423,33.9854413,-118.395128,Los Angeles County
Salt Lake City,NWC 300W & Paxton Ave,1110 S 300 W,Salt Lake City,UT,84101-3053,40.7447285,-111.9022173,Salt Lake County
Westwood,SWC I-95 & University Ave,221 University Ave,Westwood,MA,02090-2333,42.2050121,-71.155825,Norfolk County
Braintree,SEC I-93 & Granite St,250 Granite St,Braintree,MA,02184-2813,42.2200925,-71.0226617,Norfolk County
Bakersfield West,NEC Stockdale Hwy & Buena Vista Rd,11000 Stockdale Hwy,Bakersfield,CA,93311-3635,35.3503506,-119.1252356,Kern County
Highlands Ranch,NEC W Highlands Ranch Pkwy & Lucent Blvd,1265 Sgt Jon Stiles Dr,Highlands Ranch,CO,80129-2265,39.5498656,-105.0048958,Douglas County
Lakewood,SEC S Wadsworth Blvd & Alameda Ave,460 S Vance St,Lakewood,CO,80226-3305,39.7077482,-105.0789762,
Morrisville,SWC NC Hwy 54 & Cary Parkway,3001 Market Center Dr,Morrisville,NC,27560,35.8052198,-78.8154332,Wake County
Kyle,SWC I-35 & Kyle Pkwy,5188 Kyle Center Dr,Kyle,TX,78640-6137,30.0116519,-97.8654951,Hays County
Moore,SWC SW 19th St & S. Telephone Rd,720 SW 19TH ST,Moore,OK,73160-2941,35.3176135,-97.4998136,Cleveland County
Middletown,NEC State Hwy 60 & Aiken Rd,12975 Shelbyville Rd,Louisville,KY,40243-2425,38.2465295,-85.5147994,Jefferson County
Wilmington,NEC I-93 & Rte 125,210 Ballardvale St,Wilmington,MA,01887-1045,42.5898525,-71.1607052,Middlesex County
San Clemente,NWC La Pata Ave & Vista Hermosa Ave,990 Avenida Vista Hermosa,San Clemente,CA,92673-6360,33.4637246,-117.6063715,Orange County
Little Rock Univer,NWC I-630 & University Avenue,420 S University Ave,Little Rock,AR,72205-5246,34.7492814,-92.3446471,Pulaski County
Lawton,SWC Quanah Parker Trailway & NW 82nd Str,2030 NW 82nd Street,Lawton,OK,73505,34.6289445,-98.4954746,Comanche County
Myrtle Beach SO,NEC Hwy 544 & US 17,140 Sayebrook Pkwy,Myrtle Beach,SC,29588,33.6541991,-78.9798107,Horry County
Fresno NW,SEC of West Herndon Ave and North Riverside Ave,6655 North Riverside Dr,Fresno,CA,93722,36.8341481,-119.9127048,Fresno County
Chandler South,NEC S Arizona Avenue & E Ocotillo Road,3777 S ARIZONA AVE,Chandler,AZ,85248,33.2587963,-111.8412141,Maricopa County
Staten Island CNTL,SEC Richmond Ave & Yukon Ave,2873 Richmond Ave,Staten Island,NY,10314-5811,40.5747262,-74.1667893,Richmond County
Fort Worth,NEC of I-35W and North Tarrant Pkwy,8917 Tehama Ridge Pkwy,Fort Worth,TX,76177,32.9016943,-97.3235175,Tarrant County
East Liberty,NEC Penn Ave & Penn Circle,6231 PENN AVE,PITTSBURGH,PA,15206,40.4609001,-79.9213106,Allegheny County
San Luis Obispo,NWC Los Osos Valley Rd & Hwy 101,11990 LOS OSOS VALLEY RD,San Luis Obispo,CA,93405,35.2524003,-120.6846315,San Luis Obispo County
Oxnard West,NEC Hwy 101 & Oxnard Blvd,2850 N OXNARD BLVD,Oxnard,CA,93036-5443,34.2424001,-119.1771939,Ventura County
Christiana,SEC I-95 & Rte 1,800 Christiana Mall,Newark,DE,19702-3216,39.6783502,-75.6497691,New Castle County
Madison Hilldale,SEC University Ave & N Midvale Blvd,750 Hilldale Way,Madison,WI,53705-2644,43.0747641,-89.4539003,Dane County
San Francisco Central,SEC 4th & Mission St,789 Mission St,San Francisco,CA,94103-3132,37.7847358,-122.4036914,San Francisco County
Oakland-Emeryville,SWC Horton St & 40th St,1555 40th Street,Emeryville,CA,94608-3515,37.8284109,-122.2898897,Alameda County
San Francisco West,SEC Geary Blvd. and Masonic Avenue,2675 Geary Blvd,San Francisco,CA,94118-3400,37.7820964,-122.4464697,San Francisco County
Virginia Beach Pemb,SWC Virginia Beach Blvd/Independence Blvd,4554 Virginia Beach Blvd,Virginia Beach,VA,23462-3004,36.8447783,-76.1338761,
Dublin East,NWC I-580 and Fallon Road,2800 Dublin Blvd,Dublin,CA,94568-4589,37.70312,-121.8537362,Alameda County
San Rafael,Shoreline Parkway & Kerner Blvd,125 Shoreline Pkwy,San Rafael,CA,94901-5521,37.9554364,-122.4913568,Marin County
LA Westwood,NEC Weyburn Ave & Glendon Ave,10861 Weyburn Ave,Los Angeles,CA,90024-2957,34.0634387,-118.4437245,Los Angeles County
LA Beverly,NEC 3rd & La Cienega,8480 Beverly Blvd Ste 1A,Los Angeles,CA,90048-3414,34.07523,-118.37559,Los Angeles County
LA Central,SWC 7th & Figueroa,735 S Figueroa St,Los Angeles,CA,90017,34.0492459,-118.2617532,Los Angeles County
Portland NW,SWC North Hayden Island Dr & North Center Ave,1555 N Tomahawk Island Dr,Portland,OR,97217-8296,45.61354,-122.6824647,Multnomah County
Brookfield,SEC Bluemound Rd and Columbia Blvd,12725 W Bluemound Rd,Brookfield,WI,53005,43.0338413,-88.0710393,Waukesha County
Chicago West Loop,NWC Van Buren & North Aberdeen,1101 W Jackson Blvd,Chicago,IL,60607-2905,41.8771703,-87.6555002,Cook County
Cary West,NEC of I-540 and NC 55,7129 O'Kelly Chapel Road,Cary,NC,27519,35.8444752,-78.8848337,Wake County
Holly Springs,NWC Hwy 55 Bypass & W Holly Spring,100 Grand Hill Place,Holly Springs,NC,27540-4416,35.6608008,-78.8519775,Wake County
Seattle Pike Plaza,SWC Pike Street & 2nd Avenue,1401 2nd Ave,Seattle,WA,98101-2007,47.6083634,-122.3384885,King County
Upper St. Clair,SWC US 19 & Fort Couch Rd,201 S Hills Vlg,Pittsburgh,PA,15241-1408,40.3401354,-80.0548022,Allegheny County
Merrifield,SEC Lee Highway & Eskridge RD.,2905 District Ave S,Fairfax,VA,22031,38.8733047,-77.2290159,Fairfax County
Portland Galleria,NEC 10th & Morrison,939 SW Morrison,Portland,OR,97205-2726,45.5200689,-122.6817797,Multnomah County
Capitola,NWC Capitola Rd and 41st Ave,1825 41st Ave,Capitola,CA,95010-2504,36.975711,-121.9650241,Santa Cruz County
Homewood,SEC Brookwood Blvd & Shades Creek Pkwy,531 Brookwood Village,Homewood,AL,35209-4501,33.4671698,-86.7750967,Jefferson County
Chicago State St.,SEC Madison St. & So. State St.,1 S State St,Chicago,IL,60603,41.8818562,-87.6274103,Cook County
Escondido South,NEC I-15 & E. Via Rancho Parkway,280 E Via Rancho Pkwy,Escondido,CA,92025-8005,33.070751,-117.0655519,San Diego County
Alamo Heights,NEC Austin Hwy & Mount Calvary Rd,1223 Austin Hwy,San Antonio,TX,78209,29.4891404,-98.4473656,Bexar County
Santa Rosa North,SWC Steele Lane and Hwy 101,950 Coddingtown Center,Santa Rosa,CA,95401-3506,38.4568186,-122.7298864,Sonoma County
Glenville,SEC Saratoga Rd (Hwy 50) & Glendridge Rd,204 Saratoga Rd,Schenectady,NY,12302-4509,42.8671237,-73.9301659,Schenectady County
Westlake Village,NEC Hwy 101 & Lindero Canyon Rd on Russell RanchRd,30740 Russell Ranch Rd,Westlake Village,CA,91362-4063,34.1473851,-118.793527,Los Angeles County
Bronx-Throggs Neck,SEC Brush Ave & Lafayette Ave,815 E Hutchinson River Pkwy,Bronx,NY,10465-1818,40.8236031,-73.8374427,Bronx County
Albuquerque Uptown,SEC Louisiana Blvd & Indian School Road,2120 Louisiana Blvd NE,Albuquerque,NM,87110-5402,35.1010174,-106.5677249,Bernalillo County
Knoxville South,NWC I-140 & S Northshore Dr,1900 Town Center Blvd,Knoxville,TN,37922,35.8628116,-84.0794305,Knox County
Madison,,8207 HIGHWAY 72 W,Madison,AL,35758-9571,34.7488519,-86.7563184,Madison County
Grandville,SEC Ivanrest & 44th Street,3130 44th St SW,Grandville,MI,49418,42.8817703,-85.7406192,Kent County
Denver SE,SEC Hampton & Tamarac,7777 E Hampden Ave,Denver,CO,80231,39.6548222,-104.9006342,Denver County
Boston Fenway,NEC Boyston St. & Kimarnock St.,1341 BOYLSTON ST,Boston,MA,02215-3936,42.3446572,-71.0995726,Suffolk County
East Peoria,SEC Edmund St & Washington St,480 W Washington St,East Peoria,IL,61611-2445,40.6725957,-89.5835369,Tazewell County
Alameda,SEC Mitchell & 5th St,2700 Fifth Street,Alameda,CA,94501,37.7883271,-122.2789887,Alameda County
Santa Clara,SWC El Camino Real and Scott Blvd,2004 El Camino Real,Santa Clara,CA,95050-4055,37.3498148,-121.9604384,Santa Clara County
Pomona,NEC Rio Rancho & Auto Center Dr,701 Rio Rancho Road,Pomona,CA,91766,34.034931,-117.7557638,Los Angeles County
Valley Stream,SEC Green Acres & Sunrise Hwy,500 W Sunrise Hwy,Valley Stream,NY,11581-1001,40.6646297,-73.7207471,Nassau County
Dadeland South,NEC US 1 & SW 104th St,7800 SW 104th St,Miami,FL,33156-2631,25.6732985,-80.3213675,Miami-Dade County
Huntington,SEC East Jericho Turnpike and New York A,124 E Jericho Tpke,Huntington Station,NY,11746-7324,40.827659,-73.4070178,Suffolk County
